4154(2.5775, 0.2000, 0.6225)
4155(2.9280, 0.2000, 0.6500)
4155(2.5776, 0.2000, 0.6118)
4156(2.9278, 0.2000, 0.6380)
4156(2.5778, 0.2000, 0.6010)
4157(2.9276, 0.2000, 0.6260)
4157(2.5779, 0.2000, 0.5903)
4158(2.9274, 0.2000, 0.6140)
4158(2.5781, 0.2000, 0.5796)
4159(2.9272, 0.2000, 0.6020)
4159(2.5782, 0.2000, 0.5688)
4160(2.9270, 0.2000, 0.5900)
4160(2.5784, 0.2000, 0.5581)
4161(2.9268, 0.2000, 0.5780)
4161(2.5785, 0.2000, 0.5474)
4162(2.9266, 0.2000, 0.5660)
4162(2.5787, 0.2000, 0.5366)
4163(2.9264, 0.2000, 0.5540)
4163(2.5788, 0.2000, 0.5259)
4164(2.9262, 0.2000, 0.5420)
4164(2.5790, 0.2000, 0.5151)
4165(2.9260, 0.2000, 0.5300)
4165(2.5791, 0.2000, 0.5044)
4166(2.9258, 0.2000, 0.5180)
4166(2.5793, 0.2000, 0.4937)
4167(2.9256, 0.2000, 0.5060)
4167(2.5794, 0.2000, 0.4829)
4168(2.9254, 0.2000, 0.4940)
4168(2.5796, 0.2000, 0.4722)
4169(2.9252, 0.2000, 0.4820)
4169(2.5797, 0.2000, 0.4615)
4170(2.9250, 0.2000, 0.4700)
4170(2.5799, 0.2000, 0.4507)
4171(2.9248, 0.2000, 0.4580)
4171(2.5800, 0.2000, 0.4400)
4172(2.9246, 0.2000, 0.4460)
4172(2.5770, 0.2000, 0.4279)
4173(2.9244, 0.2000, 0.4340)
4173(2.5739, 0.2000, 0.4158)
4174(2.9242, 0.2000, 0.4220)
4174(2.5709, 0.2000, 0.4036)
4175(2.9240, 0.2000, 0.4100)
4175(2.5679, 0.2000, 0.3915)
4176(2.9238, 0.2000, 0.3980)
4176(2.5648, 0.2000, 0.3794)
4177(2.9236, 0.2000, 0.3860)
4177(2.5618, 0.2000, 0.3673)
4178(2.9234, 0.2000, 0.3740)
4178(2.5588, 0.2000, 0.3552)
4179(2.9232, 0.2000, 0.3620)
4179(2.5558, 0.2000, 0.3430)
4180(2.9230, 0.2000, 0.3500)
4180(2.5527, 0.2000, 0.3309)
4181(2.9228, 0.2000, 0.3380)
4181(2.5497, 0.2000, 0.3188)
4182(2.9226, 0.2000, 0.3260)
4182(2.5467, 0.2000, 0.3067)
4183(2.9224, 0.2000, 0.3140)
4183(2.5436, 0.2000, 0.2945)
4184(2.9222, 0.2000, 0.3020)
4184(2.5406, 0.2000, 0.2824)
4185(2.9220, 0.2000, 0.2900)
4185(2.5376, 0.2000, 0.2703)
4186(2.9218, 0.2000, 0.2780)
4186(2.5345, 0.2000, 0.2582)
4187(2.9216, 0.2000, 0.2660)
4187(2.5315, 0.2000, 0.2461)
4188(2.9214, 0.2000, 0.2540)
4188(2.5285, 0.2000, 0.2339)
4189(2.9212, 0.2000, 0.2420)
4189(2.5255, 0.2000, 0.2218)
4190(2.9210, 0.2000, 0.2300)
4190(2.5224, 0.2000, 0.2097)
4191(2.9208, 0.2000, 0.2180)
4191(2.5194, 0.2000, 0.1976)
4192(2.9206, 0.2000, 0.2060)
4192(2.5164, 0.2000, 0.1855)
4193(2.9204, 0.2000, 0.1940)
4193(2.5133, 0.2000, 0.1733)
4194(2.9202, 0.2000, 0.1820)
4194(2.5103, 0.2000, 0.1612)
4195(2.9200, 0.2000, 0.1700)
4195(2.5073, 0.2000, 0.1491)
4196(2.9139, 0.2000, 0.1571)
4196(2.5042, 0.2000, 0.1370)
4197(2.9079, 0.2000, 0.1443)
4197(2.5012, 0.2000, 0.1248)
4198(2.9018, 0.2000, 0.1314)
4198(2.4982, 0.2000, 0.1127)
4199(2.8957, 0.2000, 0.1186)
4199(2.4952, 0.2000, 0.1006)
4200(2.8896, 0.2000, 0.1057)
4200(2.4921, 0.2000, 0.0885)
4201(2.8836, 0.2000, 0.0929)
4201(2.4891, 0.2000, 0.0764)
4202(2.8775, 0.2000, 0.0800)
4202(2.4861, 0.2000, 0.0642)
4203(2.8714, 0.2000, 0.0671)
4203(2.4830, 0.2000, 0.0521)
4204(2.8654, 0.2000, 0.0543)
4204(2.4800, 0.2000, 0.0400)
4205(2.8593, 0.2000, 0.0414)
4205(2.4722, 0.2000, 0.0300)
4206(2.8532, 0.2000, 0.0286)
4206(2.4643, 0.2000, 0.0200)
4207(2.8471, 0.2000, 0.0157)
4207(2.4565, 0.2000, 0.0100)
4208(2.8411, 0.2000, 0.0029)
4208(2.4487, 0.2000, 0.0000)
4209(2.8350, 0.2000, -0.0100)
4209(2.4409, 0.2000, -0.0100)
4210(2.8289, 0.2000, -0.0229)
4210(2.4330, 0.2000, -0.0200)
4211(2.8229, 0.2000, -0.0357)
4211(2.4252, 0.2000, -0.0300)
4212(2.8168, 0.2000, -0.0486)
4212(2.4174, 0.2000, -0.0400)
4213(2.8107, 0.2000, -0.0614)
4213(2.4096, 0.2000, -0.0500)
4214(2.8046, 0.2000, -0.0743)
4214(2.4017, 0.2000, -0.0600)
4215(2.7986, 0.2000, -0.0871)
4215(2.3939, 0.2000, -0.0700)
4216(2.7925, 0.2000, -0.1000)
4216(2.3861, 0.2000, -0.0800)
4217(2.7864, 0.2000, -0.1129)
4217(2.3783, 0.2000, -0.0900)
4218(2.7804, 0.2000, -0.1257)
4218(2.3704, 0.2000, -0.1000)
4219(2.7743, 0.2000, -0.1386)
4219(2.3626, 0.2000, -0.1100)
4220(2.7682, 0.2000, -0.1514)
4220(2.3548, 0.2000, -0.1200)
4221(2.7621, 0.2000, -0.1643)
4221(2.3470, 0.2000, -0.1300)
4222(2.7561, 0.2000, -0.1771)
4222(2.3391, 0.2000, -0.1400)
4223(2.7500, 0.2000, -0.1900)
4223(2.3313, 0.2000, -0.1500)
4224(2.7350, 0.2000, -0.2015)
4224(2.3235, 0.2000, -0.1600)
4225(2.7200, 0.2000, -0.2131)
4225(2.3157, 0.2000, -0.1700)
4226(2.7050, 0.2000, -0.2246)
4226(2.3078, 0.2000, -0.1800)
4227(2.6900, 0.2000, -0.2362)
4227(2.3000, 0.2000, -0.1900)
4228(2.6750, 0.2000, -0.2477)
4228(2.2862, 0.2000, -0.1956)
4229(2.6600, 0.2000, -0.2592)
4229(2.2724, 0.2000, -0.2012)
4230(2.6450, 0.2000, -0.2708)
4230(2.2585, 0.2000, -0.2068)
4231(2.6300, 0.2000, -0.2823)
4231(2.2447, 0.2000, -0.2124)
4232(2.6150, 0.2000, -0.2938)
4232(2.2309, 0.2000, -0.2179)
4233(2.6000, 0.2000, -0.3054)
4233(2.2171, 0.2000, -0.2235)
4234(2.5850, 0.2000, -0.3169)
4234(2.2032, 0.2000, -0.2291)
4235(2.5700, 0.2000, -0.3285)
4235(2.1894, 0.2000, -0.2347)
4236(2.5550, 0.2000, -0.3400)
4236(2.1756, 0.2000, -0.2403)
4237(2.5400, 0.2000, -0.3515)
4237(2.1618, 0.2000, -0.2459)
4238(2.5250, 0.2000, -0.3631)
4238(2.1479, 0.2000, -0.2515)
4239(2.5100, 0.2000, -0.3746)
4239(2.1341, 0.2000, -0.2571)
4240(2.4950, 0.2000, -0.3862)
4240(2.1203, 0.2000, -0.2626)
4241(2.4800, 0.2000, -0.3977)
4241(2.1065, 0.2000, -0.2682)
4242(2.4650, 0.2000, -0.4092)
4242(2.0926, 0.2000, -0.2738)
4243(2.4500, 0.2000, -0.4208)
4243(2.0788, 0.2000, -0.2794)
4244(2.4350, 0.2000, -0.4323)
4244(2.0650, 0.2000, -0.2850)
4245(2.4200, 0.2000, -0.4438)
4245(2.0512, 0.2000, -0.2906)
4246(2.4050, 0.2000, -0.4554)
4246(2.0374, 0.2000, -0.2962)
4247(2.3900, 0.2000, -0.4669)
4247(2.0235, 0.2000, -0.3018)
4248(2.3750, 0.2000, -0.4785)
4248(2.0097, 0.2000, -0.3074)
4249(2.3600, 0.2000, -0.4900)
4249(1.9959, 0.2000, -0.3129)
4250(2.3397, 0.2000, -0.4942)
4250(1.9821, 0.2000, -0.3185)
4251(2.3194, 0.2000, -0.4984)
4251(1.9682, 0.2000, -0.3241)
4252(2.2990, 0.2000, -0.5026)
4252(1.9544, 0.2000, -0.3297)
4253(2.2787, 0.2000, -0.5068)
4253(1.9406, 0.2000, -0.3353)
4254(2.2584, 0.2000, -0.5110)
4254(1.9268, 0.2000, -0.3409)
4255(2.2381, 0.2000, -0.5152)
4255(1.9129, 0.2000, -0.3465)
4256(2.2177, 0.2000, -0.5194)
4256(1.8991, 0.2000, -0.3521)
4257(2.1974, 0.2000, -0.5235)
4257(1.8853, 0.2000, -0.3576)
4258(2.1771, 0.2000, -0.5277)
4258(1.8715, 0.2000, -0.3632)
4259(2.1568, 0.2000, -0.5319)
4259(1.8576, 0.2000, -0.3688)
4260(2.1365, 0.2000, -0.5361)
4260(1.8438, 0.2000, -0.3744)
4261(2.1161, 0.2000, -0.5403)
4261(1.8300, 0.2000, -0.3800)
4262(2.0958, 0.2000, -0.5445)
4262(1.8124, 0.2000, -0.3795)
4263(2.0755, 0.2000, -0.5487)
4263(1.7949, 0.2000, -0.3789)
4264(2.0552, 0.2000, -0.5529)
4264(1.7773, 0.2000, -0.3784)
4265(2.0348, 0.2000, -0.5571)
4265(1.7597, 0.2000, -0.3778)
4266(2.0145, 0.2000, -0.5613)
4266(1.7422, 0.2000, -0.3773)
4267(1.9942, 0.2000, -0.5655)
4267(1.7246, 0.2000, -0.3768)
4268(1.9739, 0.2000, -0.5697)
4268(1.7070, 0.2000, -0.3762)
4269(1.9535, 0.2000, -0.5739)
4269(1.6895, 0.2000, -0.3757)
4270(1.9332, 0.2000, -0.5781)
4270(1.6719, 0.2000, -0.3751)
4271(1.9129, 0.2000, -0.5823)
4271(1.6543, 0.2000, -0.3746)
4272(1.8926, 0.2000, -0.5865)
4272(1.6368, 0.2000, -0.3741)
4273(1.8723, 0.2000, -0.5906)
4273(1.6192, 0.2000, -0.3735)
4274(1.8519, 0.2000, -0.5948)
4274(1.6016, 0.2000, -0.3730)
4275(1.8316, 0.2000, -0.5990)
4275(1.5841, 0.2000, -0.3724)
4276(1.8113, 0.2000, -0.6032)
4276(1.5665, 0.2000, -0.3719)
4277(1.7910, 0.2000, -0.6074)
4277(1.5489, 0.2000, -0.3714)
4278(1.7706, 0.2000, -0.6116)
4278(1.5314, 0.2000, -0.3708)
4279(1.7503, 0.2000, -0.6158)
4279(1.5138, 0.2000, -0.3703)
4280(1.7300, 0.2000, -0.6200)
4280(1.4962, 0.2000, -0.3697)
4281(1.7091, 0.2000, -0.6193)
4281(1.4786, 0.2000, -0.3692)
4282(1.6883, 0.2000, -0.6187)
4282(1.4611, 0.2000, -0.3686)
4283(1.6674, 0.2000, -0.6180)
4283(1.4435, 0.2000, -0.3681)
4284(1.6465, 0.2000, -0.6174)
4284(1.4259, 0.2000, -0.3676)
4285(1.6257, 0.2000, -0.6167)
4285(1.4084, 0.2000, -0.3670)
4286(1.6048, 0.2000, -0.6161)
4286(1.3908, 0.2000, -0.3665)
4287(1.5839, 0.2000, -0.6154)
4287(1.3732, 0.2000, -0.3659)
4288(1.5630, 0.2000, -0.6148)
4288(1.3557, 0.2000, -0.3654)
4289(1.5422, 0.2000, -0.6141)
4289(1.3381, 0.2000, -0.3649)
4290(1.5213, 0.2000, -0.6135)
4290(1.3205, 0.2000, -0.3643)
4291(1.5004, 0.2000, -0.6128)
4291(1.3030, 0.2000, -0.3638)
4292(1.4796, 0.2000, -0.6122)
4292(1.2854, 0.2000, -0.3632)
4293(1.4587, 0.2000, -0.6115)
4293(1.2678, 0.2000, -0.3627)
4294(1.4378, 0.2000, -0.6109)
4294(1.2503, 0.2000, -0.3622)
4295(1.4170, 0.2000, -0.6102)
4295(1.2327, 0.2000, -0.3616)
4296(1.3961, 0.2000, -0.6096)
4296(1.2151, 0.2000, -0.3611)
4297(1.3752, 0.2000, -0.6089)
4297(1.1976, 0.2000, -0.3605)
4298(1.3543, 0.2000, -0.6083)
4298(1.1800, 0.2000, -0.3600)
4299(1.3335, 0.2000, -0.6076)
4299(1.1630, 0.2000, -0.3568)
4300(1.3126, 0.2000, -0.6070)
4300(1.1459, 0.2000, -0.3535)
4301(1.2917, 0.2000, -0.6063)
4301(1.1289, 0.2000, -0.3503)
4302(1.2709, 0.2000, -0.6057)
4302(1.1119, 0.2000, -0.3470)
4303(1.2500, 0.2000, -0.6050)
4303(1.0949, 0.2000, -0.3438)
4304(1.2291, 0.2000, -0.6043)
4304(1.0778, 0.2000, -0.3405)
4305(1.2083, 0.2000, -0.6037)
4305(1.0608, 0.2000, -0.3373)
4306(1.1874, 0.2000, -0.6030)
4306(1.0438, 0.2000, -0.3341)
4307(1.1665, 0.2000, -0.6024)
4307(1.0268, 0.2000, -0.3308)
4308(1.1457, 0.2000, -0.6017)
4308(1.0097, 0.2000, -0.3276)
4309(1.1248, 0.2000, -0.6011)
4309(0.9927, 0.2000, -0.3243)
4310(1.1039, 0.2000, -0.6004)
4310(0.9757, 0.2000, -0.3211)
4311(1.0830, 0.2000, -0.5998)
4311(0.9586, 0.2000, -0.3178)
4312(1.0622, 0.2000, -0.5991)
4312(0.9416, 0.2000, -0.3146)
4313(1.0413, 0.2000, -0.5985)
4313(0.9246, 0.2000, -0.3114)
4313(3.5400, 0.2000, 0.0000)
4314(1.0204, 0.2000, -0.5978)
4314(0.9076, 0.2000, -0.3081)
4314(3.5191, 0.2000, -0.0036)
4315(0.9996, 0.2000, -0.5972)
4315(0.8905, 0.2000, -0.3049)
4315(3.4982, 0.2000, -0.0073)
4316(0.9787, 0.2000, -0.5965)
4316(0.8735, 0.2000, -0.3016)
4316(3.4773, 0.2000, -0.0109)
4317(0.9578, 0.2000, -0.5959)
4317(0.8565, 0.2000, -0.2984)
4317(3.4564, 0.2000, -0.0145)
4318(0.9370, 0.2000, -0.5952)
4318(0.8395, 0.2000, -0.2951)
4318(3.4355, 0.2000, -0.0182)
4319(0.9161, 0.2000, -0.5946)
4319(0.8224, 0.2000, -0.2919)
4319(3.4145, 0.2000, -0.0218)
4320(0.8952, 0.2000, -0.5939)
4320(0.8054, 0.2000, -0.2886)
4320(3.3936, 0.2000, -0.0255)
4321(0.8743, 0.2000, -0.5933)
4321(0.7884, 0.2000, -0.2854)
4321(3.3727, 0.2000, -0.0291)
4322(0.8535, 0.2000, -0.5926)
4322(0.7714, 0.2000, -0.2822)
4322(3.3518, 0.2000, -0.0327)
4323(0.8326, 0.2000, -0.5920)
4323(0.7543, 0.2000, -0.2789)
4323(3.3309, 0.2000, -0.0364)
4324(0.8117, 0.2000, -0.5913)
4324(0.7373, 0.2000, -0.2757)
4324(3.3100, 0.2000, -0.0400)
4325(0.7909, 0.2000, -0.5907)
4325(0.7203, 0.2000, -0.2724)
4325(3.2891, 0.2000, -0.0436)
4326(0.7700, 0.2000, -0.5900)
4326(0.7032, 0.2000, -0.2692)
4326(3.2682, 0.2000, -0.0473)
4327(0.7498, 0.2000, -0.5865)
4327(0.6862, 0.2000, -0.2659)
4327(3.2473, 0.2000, -0.0509)
4328(0.7295, 0.2000, -0.5830)
4328(0.6692, 0.2000, -0.2627)
4328(3.2264, 0.2000, -0.0545)
4329(0.7093, 0.2000, -0.5795)
4329(0.6522, 0.2000, -0.2595)
4329(3.2055, 0.2000, -0.0582)
4330(0.6891, 0.2000, -0.5760)
4330(0.6351, 0.2000, -0.2562)
4330(3.1845, 0.2000, -0.0618)
4331(0.6688, 0.2000, -0.5726)
4331(0.6181, 0.2000, -0.2530)
4331(3.1636, 0.2000, -0.0655)
4332(0.6486, 0.2000, -0.5691)
4332(0.6011, 0.2000, -0.2497)
4332(3.1427, 0.2000, -0.0691)
4333(0.6284, 0.2000, -0.5656)
4333(0.5841, 0.2000, -0.2465)
4333(3.1218, 0.2000, -0.0727)
4334(0.6081, 0.2000, -0.5621)
4334(0.5670, 0.2000, -0.2432)
4334(3.1009, 0.2000, -0.0764)
4335(0.5879, 0.2000, -0.5586)
4335(0.5500, 0.2000, -0.2400)
4335(3.0800, 0.2000, -0.0800)
4336(0.5677, 0.2000, -0.5551)
4336(0.5322, 0.2000, -0.2364)
4336(3.0591, 0.2000, -0.0836)
4337(0.5474, 0.2000, -0.5516)
4337(0.5144, 0.2000, -0.2328)
4337(3.0382, 0.2000, -0.0873)
4338(0.5272, 0.2000, -0.5481)
4338(0.4966, 0.2000, -0.2292)
4338(3.0173, 0.2000, -0.0909)
4339(0.5070, 0.2000, -0.5447)
4339(0.4788, 0.2000, -0.2256)
4339(2.9964, 0.2000, -0.0945)
4340(0.4867, 0.2000, -0.5412)
4340(0.4610, 0.2000, -0.2220)
4340(2.9755, 0.2000, -0.0982)
4341(0.4665, 0.2000, -0.5377)
4341(0.4432, 0.2000, -0.2184)
4341(2.9545, 0.2000, -0.1018)
4342(0.4463, 0.2000, -0.5342)
4342(0.4254, 0.2000, -0.2148)
4342(2.9336, 0.2000, -0.1055)
4343(0.4260, 0.2000, -0.5307)
4343(0.4076, 0.2000, -0.2112)
4343(2.9127, 0.2000, -0.1091)
4344(0.4058, 0.2000, -0.5272)
4344(0.3898, 0.2000, -0.2076)
4344(2.8918, 0.2000, -0.1127)
4345(0.3856, 0.2000, -0.5237)
4345(0.3720, 0.2000, -0.2040)
4345(2.8709, 0.2000, -0.1164)
4346(0.3653, 0.2000, -0.5202)
4346(0.3542, 0.2000, -0.2004)
4346(2.8500, 0.2000, -0.1200)
4347(0.3451, 0.2000, -0.5167)
4347(0.3364, 0.2000, -0.1968)
4347(2.8296, 0.2000, -0.1276)
4348(0.3249, 0.2000, -0.5133)
4348(0.3186, 0.2000, -0.1932)
4348(2.8092, 0.2000, -0.1352)
4349(0.3047, 0.2000, -0.5098)
4349(0.3008, 0.2000, -0.1896)
4349(2.7888, 0.2000, -0.1428)
4350(0.2844, 0.2000, -0.5063)
4350(0.2830, 0.2000, -0.1860)
4350(2.7684, 0.2000, -0.1504)
4351(0.2642, 0.2000, -0.5028)
4351(0.2652, 0.2000, -0.1824)
4351(-3.5400, 0.2000, -1.2300)
4351(2.7480, 0.2000, -0.1580)
4352(0.2440, 0.2000, -0.4993)
4352(0.2474, 0.2000, -0.1788)
4352(-3.5191, 0.2000, -1.2278)
4352(2.7276, 0.2000, -0.1656)
4353(0.2237, 0.2000, -0.4958)
4353(0.2296, 0.2000, -0.1752)
4353(-3.4983, 0.2000, -1.2257)
4353(2.7072, 0.2000, -0.1732)
4354(0.2035, 0.2000, -0.4923)
4354(0.2118, 0.2000, -0.1716)
4354(-3.4774, 0.2000, -1.2235)
4354(2.6868, 0.2000, -0.1808)
4355(0.1833, 0.2000, -0.4888)
4355(0.1940, 0.2000, -0.1680)
4355(-3.4565, 0.2000, -1.2213)
4355(2.6664, 0.2000, -0.1884)
4355(-3.4800, 0.2000, -1.7200)
4356(0.1630, 0.2000, -0.4853)
4356(0.1762, 0.2000, -0.1644)
4356(-3.4357, 0.2000, -1.2191)
4356(2.6460, 0.2000, -0.1960)
4356(-3.4433, 0.2000, -1.7187)
4357(0.1428, 0.2000, -0.4819)
4357(0.1584, 0.2000, -0.1608)
4357(-3.4148, 0.2000, -1.2170)
4357(2.6256, 0.2000, -0.2036)
4357(-3.4067, 0.2000, -1.7173)
4358(0.1226, 0.2000, -0.4784)
4358(0.1406, 0.2000, -0.1572)
4358(-3.3939, 0.2000, -1.2148)
4358(2.6052, 0.2000, -0.2112)
4358(-3.3700, 0.2000, -1.7160)
4359(0.1023, 0.2000, -0.4749)
4359(0.1228, 0.2000, -0.1536)
4359(-3.3730, 0.2000, -1.2126)
4359(2.5848, 0.2000, -0.2188)
4359(-3.3333, 0.2000, -1.7147)
4360(0.0821, 0.2000, -0.4714)
4360(0.1050, 0.2000, -0.1500)
4360(-3.3522, 0.2000, -1.2104)
4360(2.5644, 0.2000, -0.2264)
4360(-3.2967, 0.2000, -1.7133)
4361(0.0619, 0.2000, -0.4679)
4361(0.0872, 0.2000, -0.1464)
4361(-3.3313, 0.2000, -1.2083)
4361(2.5440, 0.2000, -0.2340)
4361(-3.2600, 0.2000, -1.7120)
4362(0.0416, 0.2000, -0.4644)
4362(0.0694, 0.2000, -0.1428)
4362(-3.3104, 0.2000, -1.2061)
4362(2.5236, 0.2000, -0.2416)
4362(-3.2233, 0.2000, -1.7107)
4363(0.0214, 0.2000, -0.4609)
4363(0.0516, 0.2000, -0.1392)
4363(-3.2896, 0.2000, -1.2039)
4363(2.5032, 0.2000, -0.2492)
4363(-3.1867, 0.2000, -1.7093)
4364(0.0012, 0.2000, -0.4574)
4364(0.0338, 0.2000, -0.1356)
4364(-3.2687, 0.2000, -1.2017)
4364(2.4828, 0.2000, -0.2568)
4364(-3.1500, 0.2000, -1.7080)
4365(-0.0191, 0.2000, -0.4540)
4365(0.0160, 0.2000, -0.1320)
4365(-3.2478, 0.2000, -1.1996)
4365(2.4624, 0.2000, -0.2644)
4365(-3.1133, 0.2000, -1.7067)
4366(-0.0393, 0.2000, -0.4505)
4366(-0.0018, 0.2000, -0.1284)
4366(-3.2270, 0.2000, -1.1974)
4366(2.4420, 0.2000, -0.2720)
4366(-3.0767, 0.2000, -1.7053)
4367(-0.0595, 0.2000, -0.4470)
4367(-0.0196, 0.2000, -0.1248)
4367(-3.2061, 0.2000, -1.1952)
4367(2.4216, 0.2000, -0.2796)
4367(-3.0400, 0.2000, -1.7040)
4368(-0.0798, 0.2000, -0.4435)
4368(-0.0374, 0.2000, -0.1212)
4368(-3.1852, 0.2000, -1.1930)
4368(2.4012, 0.2000, -0.2872)
4368(-3.0033, 0.2000, -1.7027)
4369(-0.1000, 0.2000, -0.4400)
4369(-0.0552, 0.2000, -0.1176)
4369(-3.1643, 0.2000, -1.1909)
4369(2.3808, 0.2000, -0.2948)
4369(-2.9667, 0.2000, -1.7013)
4370(-0.1183, 0.2000, -0.4368)
4370(-0.0730, 0.2000, -0.1140)
4370(-3.1435, 0.2000, -1.1887)
4370(2.3604, 0.2000, -0.3024)
4370(-2.9300, 0.2000, -1.7000)
4371(-0.1366, 0.2000, -0.4337)
4371(-0.0908, 0.2000, -0.1104)
4371(-3.1226, 0.2000, -1.1865)
4371(2.3400, 0.2000, -0.3100)
4371(-2.8933, 0.2000, -1.6987)
4372(-0.1549, 0.2000, -0.4305)
4372(-0.1086, 0.2000, -0.1068)
4372(-3.1017, 0.2000, -1.1843)
4372(2.3172, 0.2000, -0.3139)
4372(-2.8567, 0.2000, -1.6973)
4373(-0.1732, 0.2000, -0.4273)
4373(-0.1264, 0.2000, -0.1032)
4373(-3.0809, 0.2000, -1.1822)
4373(2.2944, 0.2000, -0.3178)
4373(-2.8200, 0.2000, -1.6960)
4374(-0.1915, 0.2000, -0.4241)
4374(-0.1442, 0.2000, -0.0996)
4374(-3.0600, 0.2000, -1.1800)
4374(2.2717, 0.2000, -0.3217)
4374(-2.7833, 0.2000, -1.6947)
4375(-0.2098, 0.2000, -0.4210)
4375(-0.1620, 0.2000, -0.0960)
4375(-3.0389, 0.2000, -1.1807)
4375(2.2489, 0.2000, -0.3256)
4375(-2.7467, 0.2000, -1.6933)
4376(-0.2280, 0.2000, -0.4178)
4376(-0.1798, 0.2000, -0.0924)
4376(-3.0179, 0.2000, -1.1814)
4376(2.2261, 0.2000, -0.3294)
4376(-2.7100, 0.2000, -1.6920)
4377(-0.2463, 0.2000, -0.4146)
4377(-0.1976, 0.2000, -0.0888)
4377(-2.9968, 0.2000, -1.1821)
4377(2.2033, 0.2000, -0.3333)
4377(-2.6733, 0.2000, -1.6907)
4378(-0.2646, 0.2000, -0.4115)
4378(-0.2154, 0.2000, -0.0852)
4378(-2.9757, 0.2000, -1.1829)
4378(2.1806, 0.2000, -0.3372)
4378(-2.6367, 0.2000, -1.6893)
4379(-0.2829, 0.2000, -0.4083)
4379(-0.2332, 0.2000, -0.0816)
4379(-2.9546, 0.2000, -1.1836)
4379(2.1578, 0.2000, -0.3411)
4379(-2.6000, 0.2000, -1.6880)
4380(-0.3012, 0.2000, -0.4051)
4380(-0.2510, 0.2000, -0.0780)
4380(-2.9336, 0.2000, -1.1843)
4380(2.1350, 0.2000, -0.3450)
4380(-2.5633, 0.2000, -1.6867)
4381(-0.3195, 0.2000, -0.4020)
4381(-0.2688, 0.2000, -0.0744)
4381(-2.9125, 0.2000, -1.1850)
4381(2.1122, 0.2000, -0.3489)
4381(-2.5267, 0.2000, -1.6853)
4382(-0.3378, 0.2000, -0.3988)
4382(-0.2866, 0.2000, -0.0708)
4382(-2.8914, 0.2000, -1.1857)
4382(2.0894, 0.2000, -0.3528)
4382(-2.4900, 0.2000, -1.6840)
4383(-0.3561, 0.2000, -0.3956)
4383(-0.3044, 0.2000, -0.0672)
4383(-2.8704, 0.2000, -1.1864)
4383(2.0667, 0.2000, -0.3567)
4383(-2.4533, 0.2000, -1.6827)
4384(-0.3744, 0.2000, -0.3924)
4384(-0.3222, 0.2000, -0.0636)
4384(-2.8493, 0.2000, -1.1871)
4384(2.0439, 0.2000, -0.3606)
4384(-2.4167, 0.2000, -1.6813)
4385(-0.3927, 0.2000, -0.3893)
4385(-0.3400, 0.2000, -0.0600)
4385(-2.8282, 0.2000, -1.1879)
4385(2.0211, 0.2000, -0.3644)
4385(-2.3800, 0.2000, -1.6800)
4386(-0.4110, 0.2000, -0.3861)
4386(-0.3587, 0.2000, -0.0579)
4386(-2.8071, 0.2000, -1.1886)
4386(1.9983, 0.2000, -0.3683)
4386(-2.3462, 0.2000, -1.6781)
4387(-0.4293, 0.2000, -0.3829)
4387(-0.3774, 0.2000, -0.0558)
4387(-2.7861, 0.2000, -1.1893)
4387(1.9756, 0.2000, -0.3722)
4387(-2.3123, 0.2000, -1.6762)
4388(-0.4476, 0.2000, -0.3798)
4388(-0.3961, 0.2000, -0.0537)
4388(-2.7650, 0.2000, -1.1900)
4388(1.9528, 0.2000, -0.3761)
4388(-2.2785, 0.2000, -1.6742)
4389(-0.4659, 0.2000, -0.3766)
4389(-0.4147, 0.2000, -0.0516)
4389(-2.7439, 0.2000, -1.1907)
4389(1.9300, 0.2000, -0.3800)
4389(-2.2446, 0.2000, -1.6723)
4390(-0.4841, 0.2000, -0.3734)
4390(-0.4334, 0.2000, -0.0495)
4390(-2.7229, 0.2000, -1.1914)
4390(1.9072, 0.2000, -0.3839)
4390(-2.2108, 0.2000, -1.6704)
4391(-0.5024, 0.2000, -0.3702)
4391(-0.4521, 0.2000, -0.0474)
4391(-2.7018, 0.2000, -1.1921)
4391(1.8844, 0.2000, -0.3878)
4391(-2.1769, 0.2000, -1.6685)
4392(-0.5207, 0.2000, -0.3671)
4392(-0.4708, 0.2000, -0.0453)
4392(-2.6807, 0.2000, -1.1929)
4392(1.8617, 0.2000, -0.3917)
4392(-2.1431, 0.2000, -1.6665)
4393(-0.5390, 0.2000, -0.3639)
4393(-0.4895, 0.2000, -0.0432)
4393(-2.6596, 0.2000, -1.1936)
4393(1.8389, 0.2000, -0.3956)
4393(-2.1092, 0.2000, -1.6646)
4394(-0.5573, 0.2000, -0.3607)
4394(-0.5082, 0.2000, -0.0411)
4394(-2.6386, 0.2000, -1.1943)
4394(1.8161, 0.2000, -0.3994)
4394(-2.0754, 0.2000, -1.6627)
4395(-0.5756, 0.2000, -0.3576)
4395(-0.5268, 0.2000, -0.0389)
4395(-2.6175, 0.2000, -1.1950)
4395(1.7933, 0.2000, -0.4033)
4395(-2.0415, 0.2000, -1.6608)
4396(-0.5939, 0.2000, -0.3544)
4396(-0.5455, 0.2000, -0.0368)
4396(-2.5964, 0.2000, -1.1957)
4396(1.7706, 0.2000, -0.4072)
4396(-2.0077, 0.2000, -1.6588)
4397(-0.6122, 0.2000, -0.3512)
4397(-0.5642, 0.2000, -0.0347)
